user_id,product_id,view,rating,rate_quantity,sold_quantity,cart,wishlist,category,category_encoded,target_cart
1755,145,4,4.31,436,1929,1,0,serum,1,1
2973,16,1,3.97,208,1058,0,0,cleaner,0,0
3284,179,1,4.12,69,696,0,0,moisturizer,2,0
1845,417,1,4.1,276,1547,0,0,cleaner,0,0
1761,327,4,4.46,370,1209,1,1,moisturizer,2,1
3940,600,2,4.14,180,1083,0,0,serum,1,0
385,208,1,4.46,176,1749,1,0,moisturizer,2,1
3919,511,1,4.32,227,1086,0,1,cleaner,0,0
2596,89,5,4.11,90,827,0,0,cleaner,0,0
2901,360,1,4.03,142,1077,0,1,serum,1,0
1494,648,1,4.17,193,905,0,0,serum,1,0
161,584,1,4.46,476,1597,0,0,serum,1,0
1760,172,3,4.38,652,1966,0,0,serum,1,0
3370,542,1,3.53,218,1541,0,0,serum,1,0
1039,271,1,4.34,132,1491,0,0,cleaner,0,0
3363,45,4,4.36,228,1714,0,1,moisturizer,2,0
2477,553,1,4.22,225,808,0,0,cleaner,0,0
3526,403,1,4.27,404,1476,0,0,moisturizer,2,0
1275,290,2,3.91,210,850,0,1,cleaner,0,0
588,153,2,4.19,555,1798,0,0,cleaner,0,0
2093,591,5,3.91,182,910,0,0,moisturizer,2,0
2937,548,3,4.03,135,553,0,0,cleaner,0,0
2417,339,1,4.66,170,871,0,0,cleaner,0,0
2517,522,5,4.37,163,1061,1,0,serum,1,1
1132,529,2,4.36,349,1892,1,0,moisturizer,2,1
798,293,5,4.21,86,705,0,0,moisturizer,2,0
3,176,1,4.01,221,1315,0,0,cleaner,0,0
3907,110,1,4.25,304,1298,0,0,moisturizer,2,0
640,170,3,4.31,96,1239,0,0,moisturizer,2,0
3462,122,1,3.99,215,788,0,0,serum,1,0
2616,234,1,4.55,152,1280,0,0,serum,1,0
1521,238,4,4.22,168,1074,0,1,moisturizer,2,0
1555,663,3,4.42,324,1360,0,0,cleaner,0,0
3160,141,2,4.47,107,507,1,1,serum,1,1
2893,606,1,4.0,618,2091,0,0,moisturizer,2,0
386,672,3,4.26,204,711,0,0,serum,1,0
1256,376,1,4.1,261,850,0,0,cleaner,0,0
1150,194,1,4.08,73,688,0,0,moisturizer,2,0
3371,250,1,4.48,349,1475,0,0,serum,1,0
1774,328,1,4.2,121,931,0,0,serum,1,0
1929,118,2,4.2,267,921,0,0,moisturizer,2,0
282,301,3,4.59,340,1331,0,0,moisturizer,2,0
24,162,1,3.94,411,2616,0,0,moisturizer,2,0
2808,113,3,4.33,234,1135,0,0,serum,1,0
2358,471,2,4.31,85,665,0,0,serum,1,0
2025,20,5,4.47,236,851,1,1,serum,1,1
2927,44,1,4.01,265,2967,0,0,serum,1,0
1525,102,1,4.28,142,901,0,1,moisturizer,2,0
2423,452,3,4.49,270,798,1,1,moisturizer,2,1
3359,601,6,4.42,271,2327,0,2,serum,1,0
2876,488,2,3.99,286,1270,0,0,cleaner,0,0
3979,249,2,4.33,171,1009,0,0,serum,1,0
1139,258,1,4.01,228,729,0,0,cleaner,0,0
2790,57,4,4.25,124,1467,0,0,serum,1,0
3810,311,8,4.33,252,1900,1,1,serum,1,1
1024,78,3,4.21,158,920,1,1,moisturizer,2,1
3752,16,2,3.97,208,1058,0,0,cleaner,0,0
2615,641,3,4.11,163,943,0,0,moisturizer,2,0
2329,627,2,3.91,881,2928,0,0,moisturizer,2,0
781,367,5,4.32,388,1152,1,0,moisturizer,2,1
3244,185,2,4.34,185,1501,1,1,moisturizer,2,1
1666,565,2,4.35,197,1078,1,0,serum,1,1
3015,102,4,4.28,142,901,1,0,moisturizer,2,1
2445,329,1,4.31,89,831,0,0,serum,1,0
1660,117,2,4.28,129,1081,0,0,moisturizer,2,0
2169,655,1,3.91,173,739,0,0,moisturizer,2,0
3873,549,2,4.34,452,1635,0,0,moisturizer,2,0
214,334,4,4.39,184,897,0,0,moisturizer,2,0
1947,151,3,3.71,132,767,0,0,moisturizer,2,0
206,247,2,3.9,198,726,0,0,serum,1,0
1704,591,1,3.91,182,910,0,0,moisturizer,2,0
2130,698,1,4.16,117,835,0,0,serum,1,0
554,447,1,3.5,263,766,0,0,unknown,3,0
2345,493,1,3.91,86,987,0,0,moisturizer,2,0
2104,357,1,4.7,196,1158,0,0,moisturizer,2,0
1670,174,1,4.42,153,618,0,0,moisturizer,2,0
1704,288,1,4.82,282,3432,0,0,serum,1,0
1691,616,6,4.79,191,953,1,1,moisturizer,2,1
1543,56,7,4.08,135,1475,0,2,moisturizer,2,0
1425,450,2,4.11,370,2067,1,0,serum,1,1
1155,439,1,4.44,146,656,0,0,moisturizer,2,0
3559,104,2,4.1,582,2827,0,0,moisturizer,2,0
2091,107,3,3.99,383,2450,0,0,serum,1,0
3095,618,2,4.11,286,1384,0,0,serum,1,0
2788,291,1,4.28,349,2339,0,0,moisturizer,2,0
2108,6,1,3.94,145,1221,0,0,moisturizer,2,0
458,416,1,4.49,303,1224,0,0,cleaner,0,0
2321,670,1,4.23,641,2550,0,0,serum,1,0
952,157,1,3.74,343,1172,0,0,cleaner,0,0
3458,407,1,4.36,298,2033,0,0,cleaner,0,0
1081,674,1,4.45,477,1409,1,0,moisturizer,2,1
3314,167,1,4.11,359,2089,1,0,moisturizer,2,1
2669,261,1,4.44,100,1123,0,1,cleaner,0,0
169,642,1,4.3,282,2220,0,0,moisturizer,2,0
1950,568,1,4.47,163,648,0,0,cleaner,0,0
1176,333,2,4.02,701,2819,0,1,moisturizer,2,0
2414,461,4,4.55,164,1288,0,0,serum,1,0
3633,280,5,4.3,341,1283,0,0,moisturizer,2,0
760,382,3,3.91,548,1725,0,1,moisturizer,2,0
2293,292,3,4.55,624,2011,0,0,cleaner,0,0
30,27,2,4.49,156,666,0,1,serum,1,0
3979,518,4,4.36,328,1649,0,0,moisturizer,2,0
1565,437,7,4.25,272,1599,1,0,cleaner,0,1
2184,464,1,4.15,154,1051,0,0,serum,1,0
1977,222,1,4.41,266,1397,0,0,serum,1,0
202,595,3,4.23,194,896,0,1,cleaner,0,0
1413,430,1,4.49,142,883,0,0,moisturizer,2,0
2116,535,1,3.96,187,1021,0,0,cleaner,0,0
2771,141,1,4.47,107,507,0,0,serum,1,0
1818,266,4,4.49,176,1141,1,1,cleaner,0,1
1265,481,2,3.85,306,1499,0,0,serum,1,0
645,419,3,4.04,207,990,1,1,cleaner,0,1
3789,185,6,4.34,185,1501,1,1,moisturizer,2,1
3977,128,1,3.91,136,771,0,0,cleaner,0,0
2222,334,1,4.39,184,897,0,0,moisturizer,2,0
1080,360,3,4.03,142,1077,0,0,serum,1,0
2137,375,4,4.17,203,1096,0,1,cleaner,0,0
973,384,1,4.47,226,2371,0,0,serum,1,0
3777,38,1,4.34,236,843,0,0,serum,1,0
2908,215,3,4.51,253,1771,0,1,moisturizer,2,0
321,154,1,4.31,331,1733,1,0,serum,1,1
3969,681,2,4.23,493,4358,0,0,cleaner,0,0
1384,408,1,4.55,329,1720,0,0,moisturizer,2,0
38,233,4,4.51,633,2085,1,0,moisturizer,2,1
1027,133,2,4.43,355,1316,0,0,serum,1,0
230,393,1,4.15,98,1024,0,0,serum,1,0
3331,374,1,4.12,95,764,0,0,serum,1,0
1747,547,2,4.78,111,694,1,0,serum,1,1
1553,372,2,4.14,399,1364,1,0,cleaner,0,1
1632,274,2,4.31,243,968,0,0,serum,1,0
2403,300,2,4.3,108,1013,0,1,serum,1,0
2280,44,2,4.01,265,2967,0,0,serum,1,0
1207,177,1,4.64,147,1354,0,0,serum,1,0
2112,251,1,4.12,497,1712,0,0,moisturizer,2,0
559,508,3,3.82,365,1294,0,0,moisturizer,2,0
236,375,2,4.17,203,1096,0,0,cleaner,0,0
1993,645,3,4.37,167,804,0,0,serum,1,0
1928,479,4,4.44,100,1150,0,0,serum,1,0
2795,281,1,3.97,264,793,0,0,cleaner,0,0
3851,412,2,4.22,244,1569,0,1,moisturizer,2,0
3913,399,1,4.01,114,1042,0,0,serum,1,0
3079,251,4,4.12,497,1712,0,0,moisturizer,2,0
1342,173,2,4.12,203,824,0,0,cleaner,0,0
660,135,3,4.13,142,944,0,0,serum,1,0
3282,329,6,4.31,89,831,0,0,serum,1,0
499,539,1,4.19,294,1283,0,0,cleaner,0,0
2669,190,1,4.16,101,719,0,0,cleaner,0,0
1271,343,1,4.25,273,1096,0,0,moisturizer,2,0
998,154,2,4.31,331,1733,0,0,serum,1,0
3994,248,2,4.29,336,1334,0,0,serum,1,0
1682,599,1,4.44,178,1033,0,0,unknown,3,0
1052,172,2,4.38,652,1966,0,1,serum,1,0
2484,590,1,4.24,262,1082,0,0,cleaner,0,0
1141,533,2,4.02,137,646,0,0,serum,1,0
838,665,2,4.36,384,1706,0,0,serum,1,0
953,450,1,4.11,370,2067,0,0,serum,1,0
2789,140,1,4.4,328,1572,0,0,cleaner,0,0
1021,288,2,4.82,282,3432,0,0,serum,1,0
2980,55,2,4.27,483,1669,0,0,moisturizer,2,0
2057,244,3,4.49,1344,4551,0,0,serum,1,0
241,145,1,4.31,436,1929,0,0,serum,1,0
2675,333,5,4.02,701,2819,3,0,moisturizer,2,1
185,485,2,4.55,332,1699,0,2,cleaner,0,0
1306,337,5,4.13,104,892,0,0,cleaner,0,0
1115,358,2,4.19,253,899,0,0,moisturizer,2,0
3583,681,6,4.23,493,4358,0,0,cleaner,0,0
551,543,6,3.86,72,266,0,0,moisturizer,2,0
2647,385,2,4.26,704,3131,1,1,serum,1,1
933,356,1,4.28,99,1148,1,0,serum,1,1
1451,522,2,4.37,163,1061,0,0,serum,1,0
3232,50,2,3.61,331,1022,0,0,cleaner,0,0
1494,613,4,4.29,186,897,0,0,moisturizer,2,0
2075,232,1,4.23,208,959,1,0,serum,1,1
2521,410,2,4.06,247,840,0,0,unknown,3,0
2560,533,4,4.02,137,646,0,0,serum,1,0
2080,551,1,4.45,419,1807,0,0,serum,1,0
3437,434,3,4.22,375,1213,1,1,moisturizer,2,1
3708,208,4,4.46,176,1749,1,1,moisturizer,2,1
1392,136,4,4.19,731,2676,1,1,cleaner,0,1
3476,114,2,4.27,376,1509,0,0,serum,1,0
238,379,2,4.18,214,953,0,1,serum,1,0
52,461,1,4.55,164,1288,0,0,serum,1,0
634,200,4,4.51,406,1257,1,1,serum,1,1
3093,472,6,4.28,177,674,0,0,serum,1,0
3911,644,1,4.13,296,982,0,0,cleaner,0,0
1720,317,1,4.19,277,1484,0,0,serum,1,0
1169,84,2,4.04,1084,3314,0,0,cleaner,0,0
1109,694,1,3.79,424,1421,0,0,serum,1,0
427,338,1,3.85,150,634,0,0,moisturizer,2,0
3607,5,1,4.23,326,1056,0,0,cleaner,0,0
2363,219,2,4.3,212,627,1,1,moisturizer,2,1
3884,557,1,4.25,127,1342,0,0,cleaner,0,0
914,44,4,4.01,265,2967,0,0,serum,1,0
246,549,1,4.34,452,1635,0,0,moisturizer,2,0
77,601,3,4.42,271,2327,0,0,serum,1,0
658,166,3,4.47,154,778,0,0,serum,1,0
268,160,3,3.81,224,1452,0,0,moisturizer,2,0
2541,127,5,4.16,184,561,0,0,serum,1,0
3910,397,2,4.21,438,4304,0,1,moisturizer,2,0
2936,187,2,4.49,119,1014,0,0,serum,1,0
145,244,1,4.49,1344,4551,0,0,serum,1,0
3864,386,2,3.68,150,782,0,0,unknown,3,0
3181,593,2,4.28,311,1212,0,0,serum,1,0
3643,209,2,4.32,145,923,0,0,cleaner,0,0
1029,68,2,4.45,254,841,0,0,serum,1,0
753,266,3,4.49,176,1141,1,0,cleaner,0,1
1033,86,2,4.37,253,2478,0,1,cleaner,0,0
1439,446,1,4.37,205,1226,0,0,moisturizer,2,0
2850,340,1,3.86,331,1467,0,0,moisturizer,2,0
1628,396,1,4.65,105,896,0,0,serum,1,0
1064,669,2,4.33,344,1346,0,0,cleaner,0,0
1016,130,4,4.36,235,1972,0,0,serum,1,0
453,266,2,4.49,176,1141,0,0,cleaner,0,0
2578,382,3,3.91,548,1725,0,0,moisturizer,2,0
2247,315,5,4.45,142,1101,0,0,serum,1,0
2473,73,3,4.28,355,1429,1,1,moisturizer,2,1
1835,185,2,4.34,185,1501,0,0,moisturizer,2,0
3714,17,1,4.28,139,744,0,0,serum,1,0
2220,36,1,3.98,244,1043,1,1,cleaner,0,1
3890,465,4,4.03,121,856,0,1,serum,1,0
2233,24,5,3.94,244,1367,0,1,moisturizer,2,0
475,440,2,4.11,126,1160,1,0,serum,1,1
3777,64,2,4.4,137,987,0,0,moisturizer,2,0
189,462,3,4.09,178,1213,1,1,cleaner,0,1
3720,187,1,4.49,119,1014,0,0,serum,1,0
2735,595,1,4.23,194,896,0,0,cleaner,0,0
1772,490,1,4.45,530,2006,1,0,serum,1,1
3226,430,2,4.49,142,883,0,0,moisturizer,2,0
3419,86,1,4.37,253,2478,0,1,cleaner,0,0
2850,159,2,4.33,179,1145,0,0,moisturizer,2,0
2289,648,2,4.17,193,905,0,0,serum,1,0
3817,349,1,4.29,96,763,0,0,serum,1,0
680,244,4,4.49,1344,4551,1,0,serum,1,1
5,475,1,4.4,288,890,0,0,cleaner,0,0
1810,624,5,4.08,339,1120,1,1,serum,1,1
2588,315,1,4.45,142,1101,1,0,serum,1,1
1491,172,1,4.38,652,1966,0,1,serum,1,0
940,7,2,4.04,631,2023,0,0,moisturizer,2,0
2380,329,2,4.31,89,831,0,0,serum,1,0
1730,220,2,4.4,259,922,0,1,serum,1,0
2407,562,6,4.39,193,1055,1,0,cleaner,0,1
845,266,1,4.49,176,1141,0,0,cleaner,0,0
3440,112,2,3.87,364,1316,0,1,cleaner,0,0
2547,508,3,3.82,365,1294,0,0,moisturizer,2,0
1549,256,4,4.21,148,1364,1,1,moisturizer,2,1
1790,644,1,4.13,296,982,0,0,cleaner,0,0
2490,436,1,4.53,130,1079,0,0,cleaner,0,0
2732,155,2,4.22,201,912,1,0,cleaner,0,1
1152,666,1,5.0,241,831,0,0,moisturizer,2,0
1780,56,1,4.08,135,1475,1,1,moisturizer,2,1
778,588,1,4.3,158,1060,0,0,serum,1,0
3756,145,8,4.31,436,1929,1,1,serum,1,1
2031,28,3,4.39,335,2086,0,0,cleaner,0,0
1722,40,2,4.18,135,761,0,0,moisturizer,2,0
3507,426,2,4.31,135,772,0,0,moisturizer,2,0
2482,111,1,4.28,195,1571,1,1,serum,1,1
2647,173,1,4.12,203,824,1,0,cleaner,0,1
515,453,1,4.28,240,1455,0,1,moisturizer,2,0
1001,393,3,4.15,98,1024,0,0,serum,1,0
2504,99,5,4.22,561,1842,0,1,cleaner,0,0
3001,476,1,4.19,211,935,0,0,serum,1,0
1755,632,1,4.21,121,546,0,0,moisturizer,2,0
142,263,1,4.4,568,1723,0,0,serum,1,0
12,582,2,4.15,384,1257,0,0,serum,1,0
3337,407,1,4.36,298,2033,0,0,cleaner,0,0
3217,36,3,3.98,244,1043,0,0,cleaner,0,0
1589,173,1,4.12,203,824,0,0,cleaner,0,0
3019,75,3,4.39,685,2163,0,1,cleaner,0,0
965,438,4,4.45,151,608,1,1,serum,1,1
42,477,3,4.55,268,1474,0,1,serum,1,0
254,401,1,4.09,733,2310,0,0,serum,1,0
3618,280,4,4.3,341,1283,0,0,moisturizer,2,0
1193,657,13,4.15,157,885,1,1,moisturizer,2,1
2774,489,2,4.22,124,763,0,1,serum,1,0
3471,294,2,4.28,191,1135,1,1,cleaner,0,1
1935,552,1,3.9,170,1104,1,1,cleaner,0,1
1863,597,8,4.22,212,1415,1,1,moisturizer,2,1
3364,217,2,3.59,147,737,0,1,cleaner,0,0
3504,69,4,4.31,268,1274,1,1,cleaner,0,1
1304,23,5,4.2,868,2604,1,0,moisturizer,2,1
3070,548,1,4.03,135,553,0,0,cleaner,0,0
2533,145,1,4.31,436,1929,0,0,serum,1,0
1999,658,3,3.62,500,1808,0,0,cleaner,0,0
2632,311,2,4.33,252,1900,1,0,serum,1,1
887,451,4,3.82,211,1336,1,1,cleaner,0,1
2243,323,2,4.16,400,1221,0,0,serum,1,0
1856,46,4,4.19,460,2141,0,0,moisturizer,2,0
2850,239,2,4.27,263,951,1,1,cleaner,0,1
2955,404,4,4.06,159,584,0,0,cleaner,0,0
3168,28,5,4.39,335,2086,1,1,cleaner,0,1
1756,193,1,4.43,221,791,0,0,cleaner,0,0
440,292,1,4.55,624,2011,0,0,cleaner,0,0
2475,112,3,3.87,364,1316,0,0,cleaner,0,0
404,277,5,3.95,202,722,0,0,serum,1,0
324,598,3,4.67,278,1062,1,0,serum,1,1
1727,351,2,4.32,363,2523,0,0,serum,1,0
322,425,2,4.02,136,1210,0,0,serum,1,0
609,287,1,4.47,319,1155,0,0,cleaner,0,0
2658,383,1,4.5,270,1435,1,1,moisturizer,2,1
987,188,2,3.59,199,750,0,0,cleaner,0,0
1168,187,1,4.49,119,1014,0,0,serum,1,0
3926,46,4,4.19,460,2141,0,0,moisturizer,2,0
2299,266,11,4.49,176,1141,0,0,cleaner,0,0
3243,461,4,4.55,164,1288,1,1,serum,1,1
3294,157,1,3.74,343,1172,0,0,cleaner,0,0
2117,556,2,4.12,414,1439,0,0,cleaner,0,0
1864,87,1,4.18,240,1228,0,0,moisturizer,2,0
713,205,1,4.41,524,1744,0,0,cleaner,0,0
1553,180,2,4.49,241,825,1,1,moisturizer,2,1
2637,243,3,4.42,430,1561,1,1,cleaner,0,1
3576,680,3,3.79,428,1640,0,0,serum,1,0
3491,22,4,4.15,133,483,0,0,serum,1,0
790,497,1,4.29,252,1254,0,0,serum,1,0
735,276,1,4.59,296,1062,0,0,serum,1,0
3006,478,2,4.04,281,828,1,0,serum,1,1
2,360,1,4.03,142,1077,1,0,serum,1,1
1292,143,1,4.28,270,1107,0,1,moisturizer,2,0
712,8,3,4.43,236,1855,1,0,moisturizer,2,1
2846,618,1,4.11,286,1384,0,0,serum,1,0
16,567,1,4.41,84,772,0,1,moisturizer,2,0
2346,268,4,4.42,90,614,1,0,cleaner,0,1
3732,690,1,3.88,266,1119,0,0,serum,1,0
1492,552,3,3.9,170,1104,0,0,cleaner,0,0
931,162,5,3.94,411,2616,0,0,moisturizer,2,0
3962,112,2,3.87,364,1316,0,0,cleaner,0,0
297,384,1,4.47,226,2371,0,0,serum,1,0
1729,73,1,4.28,355,1429,0,1,moisturizer,2,0
1219,556,6,4.12,414,1439,0,0,cleaner,0,0
1917,18,5,4.24,157,688,0,0,cleaner,0,0
1377,630,2,4.46,172,1301,1,1,moisturizer,2,1
180,104,1,4.1,582,2827,0,0,moisturizer,2,0
2773,551,3,4.45,419,1807,0,0,serum,1,0
410,513,2,4.06,179,1140,0,0,cleaner,0,0
2501,567,3,4.41,84,772,1,0,moisturizer,2,1
1309,454,5,4.46,254,1531,0,0,cleaner,0,0
3203,273,2,3.93,92,1064,0,0,cleaner,0,0
1016,511,1,4.32,227,1086,0,0,cleaner,0,0
352,279,5,4.4,152,1893,1,1,moisturizer,2,1
3425,449,3,4.44,324,1396,1,0,cleaner,0,1
2038,46,5,4.19,460,2141,1,0,moisturizer,2,1
3558,249,1,4.33,171,1009,0,0,serum,1,0
1829,134,1,4.18,59,491,0,0,serum,1,0
3103,661,2,4.12,246,790,0,0,cleaner,0,0
1134,479,2,4.44,100,1150,0,1,serum,1,0
2624,458,1,4.3,121,1443,0,0,serum,1,0
2463,340,3,3.86,331,1467,0,0,moisturizer,2,0
3109,5,3,4.23,326,1056,0,0,cleaner,0,0
1885,350,1,4.47,132,762,0,0,cleaner,0,0
104,469,1,3.8,284,938,0,1,cleaner,0,0
174,68,3,4.45,254,841,0,0,serum,1,0
2899,84,5,4.04,1084,3314,1,1,cleaner,0,1
3533,323,3,4.16,400,1221,1,1,serum,1,1
1648,653,1,4.33,160,569,0,0,moisturizer,2,0
2165,401,4,4.09,733,2310,0,1,serum,1,0
1025,648,1,4.17,193,905,0,0,serum,1,0
2555,255,5,4.46,473,2324,0,0,cleaner,0,0
144,213,1,4.26,194,554,0,0,cleaner,0,0
2374,678,1,4.3,227,1639,0,0,serum,1,0
2735,462,3,4.09,178,1213,0,0,cleaner,0,0
2400,291,4,4.28,349,2339,1,0,moisturizer,2,1
2169,110,1,4.25,304,1298,0,0,moisturizer,2,0
1942,488,1,3.99,286,1270,0,0,cleaner,0,0
3272,350,1,4.47,132,762,0,0,cleaner,0,0
3355,288,5,4.82,282,3432,0,1,serum,1,0
1941,130,2,4.36,235,1972,0,0,serum,1,0
3181,431,4,4.39,319,1072,1,0,moisturizer,2,1
1941,87,2,4.18,240,1228,0,0,moisturizer,2,0
2848,39,9,4.36,942,3224,0,1,cleaner,0,0
139,288,5,4.82,282,3432,0,0,serum,1,0
2584,8,8,4.43,236,1855,0,0,moisturizer,2,0
3939,58,4,4.38,78,965,0,0,serum,1,0
3375,453,1,4.28,240,1455,0,0,moisturizer,2,0
3206,599,3,4.44,178,1033,0,0,unknown,3,0
948,44,2,4.01,265,2967,0,0,serum,1,0
3344,539,2,4.19,294,1283,3,0,cleaner,0,1
2818,675,1,4.07,204,1358,0,0,serum,1,0
514,142,1,4.03,66,487,0,0,serum,1,0
3915,86,2,4.37,253,2478,0,0,cleaner,0,0
3906,661,1,4.12,246,790,0,0,cleaner,0,0
362,658,2,3.62,500,1808,0,0,cleaner,0,0
359,421,2,4.13,280,831,1,1,moisturizer,2,1
3084,108,1,4.48,170,1516,0,0,cleaner,0,0
623,457,1,3.49,238,935,0,0,unknown,3,0
1934,314,3,3.77,99,668,0,0,serum,1,0
2981,502,1,4.19,234,671,0,0,moisturizer,2,0
2043,509,3,4.59,236,2153,0,0,serum,1,0
1748,482,4,4.34,254,1251,1,0,cleaner,0,1
982,40,1,4.18,135,761,0,0,moisturizer,2,0
837,130,3,4.36,235,1972,0,0,serum,1,0
1804,505,2,4.15,776,2409,0,0,serum,1,0
215,316,4,4.41,368,1084,1,0,serum,1,1
3538,642,3,4.3,282,2220,0,0,moisturizer,2,0
768,192,1,4.1,103,664,0,0,cleaner,0,0
2815,11,5,4.21,86,912,0,1,serum,1,0
3577,645,1,4.37,167,804,0,0,serum,1,0
3811,29,1,3.83,390,1208,0,0,cleaner,0,0
1341,160,7,3.81,224,1452,0,0,moisturizer,2,0
741,19,1,4.28,423,1988,0,0,moisturizer,2,0
866,518,1,4.36,328,1649,0,0,moisturizer,2,0
2830,390,2,4.11,125,877,1,1,moisturizer,2,1
2244,333,2,4.02,701,2819,0,0,moisturizer,2,0
3148,6,1,3.94,145,1221,0,0,moisturizer,2,0
2823,614,2,3.43,145,888,0,1,unknown,3,0
2044,398,3,4.04,100,889,0,0,cleaner,0,0
1204,422,2,4.21,115,519,0,0,cleaner,0,0
1868,449,1,4.44,324,1396,0,1,cleaner,0,0
1345,465,3,4.03,121,856,0,0,serum,1,0
3275,400,1,4.29,205,648,0,0,serum,1,0
2761,265,1,4.34,295,1738,0,0,moisturizer,2,0
945,370,1,4.19,256,1307,0,0,moisturizer,2,0
857,567,2,4.41,84,772,0,0,moisturizer,2,0
2721,236,1,4.44,161,1010,0,0,moisturizer,2,0
2366,79,2,4.34,274,1283,0,0,serum,1,0
734,340,2,3.86,331,1467,0,0,moisturizer,2,0
3545,473,2,4.2,112,590,0,1,cleaner,0,0
1970,673,1,4.55,127,894,1,1,unknown,3,1
3271,475,2,4.4,288,890,1,1,cleaner,0,1
1494,631,1,4.55,142,1213,0,0,moisturizer,2,0
3801,102,2,4.28,142,901,0,0,moisturizer,2,0
1164,406,1,4.24,123,696,0,1,moisturizer,2,0
1226,125,1,4.34,140,637,0,1,cleaner,0,0
1883,670,3,4.23,641,2550,0,0,serum,1,0
2117,167,1,4.11,359,2089,0,0,moisturizer,2,0
1448,183,2,4.09,203,1052,0,0,serum,1,0
1317,676,4,4.42,160,1149,0,0,serum,1,0
624,42,1,4.26,465,2164,0,0,moisturizer,2,0
2636,358,4,4.19,253,899,0,0,moisturizer,2,0
2397,689,1,4.13,229,2489,0,0,moisturizer,2,0
3227,283,1,4.05,65,454,0,0,cleaner,0,0
3426,623,2,4.25,138,1172,0,0,unknown,3,0
47,668,1,3.67,456,1566,0,0,unknown,3,0
945,420,1,4.49,377,1310,0,0,moisturizer,2,0
2674,304,4,4.56,567,1709,1,1,serum,1,1
2747,676,1,4.42,160,1149,0,1,serum,1,0
3848,363,1,4.0,306,1481,0,0,cleaner,0,0
2418,459,2,4.26,110,974,0,0,moisturizer,2,0
805,369,5,4.55,323,2088,1,1,serum,1,1
1955,639,3,4.48,783,2533,0,0,moisturizer,2,0
1933,589,2,4.06,135,709,1,0,cleaner,0,1
3037,181,5,3.84,135,719,1,0,moisturizer,2,1
3619,292,13,4.55,624,2011,0,0,cleaner,0,0
1232,505,1,4.15,776,2409,1,0,serum,1,1
1228,682,1,4.67,149,1272,0,0,cleaner,0,0
2782,314,1,3.77,99,668,0,0,serum,1,0
2356,321,2,4.51,220,905,0,0,moisturizer,2,0
2444,316,1,4.41,368,1084,1,0,serum,1,1
2549,593,5,4.28,311,1212,0,1,serum,1,0
1246,467,2,4.38,142,737,0,0,serum,1,0
3538,363,4,4.0,306,1481,0,0,cleaner,0,0
3201,150,2,3.95,95,951,1,0,cleaner,0,1
2840,67,2,4.08,472,1690,1,1,serum,1,1
3030,483,3,4.24,236,728,1,0,serum,1,1
2690,639,4,4.48,783,2533,0,1,moisturizer,2,0
3567,230,1,3.68,334,1919,0,0,cleaner,0,0
3682,466,3,4.3,174,2142,1,0,moisturizer,2,1
580,687,2,4.37,138,652,0,1,serum,1,0
727,592,6,4.2,104,742,0,0,serum,1,0
3781,483,4,4.24,236,728,0,1,serum,1,0
3128,273,4,3.93,92,1064,0,0,cleaner,0,0
78,458,1,4.3,121,1443,0,0,serum,1,0
1964,287,3,4.47,319,1155,1,0,cleaner,0,1
259,244,2,4.49,1344,4551,0,2,serum,1,0
1193,76,3,4.02,207,807,0,0,cleaner,0,0
1109,666,5,5.0,241,831,0,0,moisturizer,2,0
890,681,1,4.23,493,4358,0,0,cleaner,0,0
381,230,1,3.68,334,1919,0,0,cleaner,0,0
3208,464,1,4.15,154,1051,0,0,serum,1,0
2423,293,2,4.21,86,705,0,0,moisturizer,2,0
1880,545,3,3.89,283,1594,0,0,cleaner,0,0
1374,244,2,4.49,1344,4551,0,0,serum,1,0
867,540,1,4.09,275,1200,0,0,moisturizer,2,0
709,39,4,4.36,942,3224,0,0,cleaner,0,0
3368,313,3,4.17,368,1389,0,0,cleaner,0,0
1197,512,1,4.29,55,484,0,0,moisturizer,2,0
3297,333,1,4.02,701,2819,0,0,moisturizer,2,0
199,72,1,4.18,121,1233,0,0,serum,1,0
3999,68,2,4.45,254,841,0,0,serum,1,0
157,625,3,4.12,264,882,0,0,moisturizer,2,0
2094,394,3,3.96,78,511,0,1,moisturizer,2,0
894,234,3,4.55,152,1280,1,1,serum,1,1
3029,174,5,4.42,153,618,1,0,moisturizer,2,1
1195,165,2,4.52,77,760,0,0,serum,1,0
2490,422,4,4.21,115,519,0,0,cleaner,0,0
673,239,1,4.27,263,951,0,0,cleaner,0,0
277,485,1,4.55,332,1699,0,0,cleaner,0,0
1901,573,1,4.27,154,475,0,0,serum,1,0
1767,25,1,3.92,69,908,0,0,moisturizer,2,0
2062,379,1,4.18,214,953,0,1,serum,1,0
152,75,1,4.39,685,2163,0,0,cleaner,0,0
996,591,1,3.91,182,910,0,0,moisturizer,2,0
173,363,12,4.0,306,1481,1,1,cleaner,0,1
3898,226,5,4.23,369,2127,1,1,moisturizer,2,1
2942,92,3,4.38,180,1701,0,0,moisturizer,2,0
3878,454,2,4.46,254,1531,0,0,cleaner,0,0
810,291,3,4.28,349,2339,0,0,moisturizer,2,0
345,352,3,3.79,346,1761,0,1,cleaner,0,0
924,545,4,3.89,283,1594,0,0,cleaner,0,0
1372,609,4,3.79,150,669,1,0,moisturizer,2,1
